2023-07-08 17:43:10,356 DEBUG   HandlerThread:33339 [system_monitor.py:probe():210] {'os': 'Linux-5.19.0-46-generic-x86_64-with-glibc2.35', 'python': '3.11.4', 'heartbeatAt': '2023-07-08T15:43:10.354152', 'startedAt': '2023-07-08T15:42:39.897254', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/MagriniGabriele/Lab_DLA.git', 'commit': '0fc2a189d95790551a28ffe45fe35ed1d3ce4496'}, 'email': 'magrinigab@gmail.com', 'root': '/home/magro/Desktop/Lab_DLA', 'host': 'Hyrule', 'username': 'magro', 'executable': '/home/magro/miniconda3/envs/lab_env/bin/python', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 4.318541666666667, 'min': 800.0, 'max': 4950.0}, 'cpu_freq_per_core': [{'current': 5.3, 'min': 800.0, 'max': 5300.0}, {'current': 5.3, 'min': 800.0, 'max': 5300.0}, {'current': 5.3, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 5.3, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 5.3, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 5.3, 'min': 800.0, 'max': 5400.0}, {'current': 3.4, 'min': 800.0, 'max': 5400.0}, {'current': 5.3, 'min': 800.0, 'max': 5400.0}, {'current': 3.4, 'min': 800.0, 'max': 5400.0}, {'current': 5.3, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 5300.0}, {'current': 5.3, 'min': 800.0, 'max': 5300.0}, {'current': 5.299, 'min': 800.0, 'max': 5300.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 4.205, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 4.122, 'min': 800.0, 'max': 4200.0}, {'current': 3.4, 'min': 800.0, 'max': 4200.0}, {'current': 4.123, 'min': 800.0, 'max': 4200.0}, {'current': 4.196, 'min': 800.0, 'max': 4200.0}], 'disk': {'total': 915.3232879638672, 'used': 50.6359748840332}, 'gpu': 'NVIDIA Graphics Device', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA Graphics Device', 'memory_total': 12878610432}], 'memory': {'total': 31.153095245361328}}
2023-07-08 17:43:10,356 INFO    HandlerThread:33339 [system_monitor.py:probe():211] Finished collecting system info
2023-07-08 17:43:10,356 INFO    HandlerThread:33339 [system_monitor.py:probe():214] Publishing system info
2023-07-08 17:43:10,356 DEBUG   HandlerThread:33339 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-07-08 17:43:10,356 DEBUG   HandlerThread:33339 [system_info.py:_save_pip():67] Saving pip packages done
2023-07-08 17:43:10,356 DEBUG   HandlerThread:33339 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-07-08 17:43:11,347 INFO    Thread-31 :33339 [dir_watcher.py:_on_file_created():272] file/dir created: /home/magro/Desktop/Lab_DLA/Lab_1/wandb/run-20230708_174239-75vk6wcj/files/conda-environment.yaml
2023-07-08 17:43:11,347 INFO    Thread-31 :33339 [dir_watcher.py:_on_file_created():272] file/dir created: /home/magro/Desktop/Lab_DLA/Lab_1/wandb/run-20230708_174239-75vk6wcj/files/requirements.txt
2023-07-08 17:43:11,357 DEBUG   HandlerThread:33339 [system_info.py:_save_conda():86] Saving conda packages done
2023-07-08 17:43:11,357 INFO    HandlerThread:33339 [system_monitor.py:probe():216] Finished publishing system info
2023-07-08 17:43:11,357 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:11,358 DEBUG   SenderThread:33339 [sender.py:send():369] send: files
2023-07-08 17:43:11,358 INFO    SenderThread:33339 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-07-08 17:43:11,878 INFO    wandb-upload_0:33339 [upload_job.py:push():133] Uploaded file /tmp/tmp5wley9lmwandb/vhi3ifo7-wandb-metadata.json
2023-07-08 17:43:12,347 INFO    Thread-31 :33339 [dir_watcher.py:_on_file_created():272] file/dir created: /home/magro/Desktop/Lab_DLA/Lab_1/wandb/run-20230708_174239-75vk6wcj/files/wandb-metadata.json
2023-07-08 17:43:12,714 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:15,349 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:43:16,358 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:17,715 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:18,172 INFO    StreamThr :33339 [internal.py:wandb_internal():86] W&B internal server running at pid: 33339, started at: 2023-07-08 17:43:18.171936
2023-07-08 17:43:18,172 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status
2023-07-08 17:43:18,173 INFO    WriterThread:33339 [datastore.py:open_for_write():85] open: /home/magro/Desktop/Lab_DLA/Lab_1/wandb/run-20230708_174318-otpi5u5p/run-otpi5u5p.wandb
2023-07-08 17:43:18,173 DEBUG   SenderThread:33339 [sender.py:send():369] send: header
2023-07-08 17:43:18,175 DEBUG   SenderThread:33339 [sender.py:send():369] send: run
2023-07-08 17:43:18,618 INFO    SenderThread:33339 [dir_watcher.py:__init__():211] watching files in: /home/magro/Desktop/Lab_DLA/Lab_1/wandb/run-20230708_174318-otpi5u5p/files
2023-07-08 17:43:18,618 INFO    SenderThread:33339 [sender.py:_start_run_threads():1100] run started: otpi5u5p with start time 1688830998.171745
2023-07-08 17:43:18,619 DEBUG   SenderThread:33339 [sender.py:send_request():396] send_request: summary_record
2023-07-08 17:43:18,619 INFO    SenderThread:33339 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-08 17:43:18,620 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: check_version
2023-07-08 17:43:18,620 DEBUG   SenderThread:33339 [sender.py:send_request():396] send_request: check_version
2023-07-08 17:43:19,618 INFO    Thread-43 :33339 [dir_watcher.py:_on_file_created():272] file/dir created: /home/magro/Desktop/Lab_DLA/Lab_1/wandb/run-20230708_174318-otpi5u5p/files/wandb-summary.json
2023-07-08 17:43:21,359 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:22,715 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:23,621 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:43:23,734 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:26,359 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:27,716 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:28,735 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:31,360 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:32,716 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:33,736 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:36,360 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:37,717 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:38,736 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:40,839 INFO    StreamThr :33339 [internal.py:wandb_internal():86] W&B internal server running at pid: 33339, started at: 2023-07-08 17:43:40.838917
2023-07-08 17:43:40,839 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status
2023-07-08 17:43:40,840 INFO    WriterThread:33339 [datastore.py:open_for_write():85] open: /home/magro/Desktop/Lab_DLA/Lab_1/wandb/run-20230708_174340-i3futfqq/run-i3futfqq.wandb
2023-07-08 17:43:40,840 DEBUG   SenderThread:33339 [sender.py:send():369] send: header
2023-07-08 17:43:40,841 DEBUG   SenderThread:33339 [sender.py:send():369] send: run
2023-07-08 17:43:41,238 INFO    SenderThread:33339 [dir_watcher.py:__init__():211] watching files in: /home/magro/Desktop/Lab_DLA/Lab_1/wandb/run-20230708_174340-i3futfqq/files
2023-07-08 17:43:41,239 INFO    SenderThread:33339 [sender.py:_start_run_threads():1100] run started: i3futfqq with start time 1688831020.83886
2023-07-08 17:43:41,240 DEBUG   SenderThread:33339 [sender.py:send_request():396] send_request: summary_record
2023-07-08 17:43:41,240 INFO    SenderThread:33339 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-08 17:43:41,241 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: check_version
2023-07-08 17:43:41,241 DEBUG   SenderThread:33339 [sender.py:send_request():396] send_request: check_version
2023-07-08 17:43:41,361 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:42,240 INFO    Thread-55 :33339 [dir_watcher.py:_on_file_created():272] file/dir created: /home/magro/Desktop/Lab_DLA/Lab_1/wandb/run-20230708_174340-i3futfqq/files/wandb-summary.json
2023-07-08 17:43:42,717 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:43,737 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:46,241 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:43:46,351 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:46,361 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:47,718 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:48,738 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:51,242 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:43:51,352 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:51,362 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:52,718 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:53,738 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:56,242 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:43:56,352 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:56,362 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:57,718 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:43:58,739 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:01,243 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:44:01,353 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:01,362 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:02,719 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:03,739 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:06,244 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:44:06,353 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:06,363 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:07,719 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:08,740 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:10,351 DEBUG   SystemMonitor:33339 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-07-08 17:44:10,352 DEBUG   SenderThread:33339 [sender.py:send():369] send: stats
2023-07-08 17:44:11,355 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:12,353 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:12,720 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:13,740 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:16,356 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:17,354 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:17,720 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:18,741 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:21,357 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:22,355 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:22,721 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:23,741 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:26,358 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:27,355 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:27,722 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:28,742 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:29,310 INFO    StreamThr :33339 [internal.py:wandb_internal():86] W&B internal server running at pid: 33339, started at: 2023-07-08 17:44:29.310453
2023-07-08 17:44:29,311 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status
2023-07-08 17:44:29,311 INFO    WriterThread:33339 [datastore.py:open_for_write():85] open: /home/magro/Desktop/Lab_DLA/Lab_1/wandb/run-20230708_174429-94rs3pb4/run-94rs3pb4.wandb
2023-07-08 17:44:29,311 DEBUG   SenderThread:33339 [sender.py:send():369] send: header
2023-07-08 17:44:29,312 DEBUG   SenderThread:33339 [sender.py:send():369] send: run
2023-07-08 17:44:29,729 INFO    SenderThread:33339 [dir_watcher.py:__init__():211] watching files in: /home/magro/Desktop/Lab_DLA/Lab_1/wandb/run-20230708_174429-94rs3pb4/files
2023-07-08 17:44:29,729 INFO    SenderThread:33339 [sender.py:_start_run_threads():1100] run started: 94rs3pb4 with start time 1688831069.310415
2023-07-08 17:44:31,358 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:32,356 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:32,722 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:33,742 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:34,313 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:44:34,730 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:36,359 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:37,356 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:37,723 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:38,743 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:39,314 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:44:39,731 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:40,353 DEBUG   SenderThread:33339 [sender.py:send():369] send: stats
2023-07-08 17:44:41,359 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:42,724 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:43,354 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:43,743 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:44,314 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:44:44,732 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:46,360 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:47,724 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:48,356 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:48,744 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:49,315 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:44:49,732 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:51,361 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:52,725 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:53,356 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:53,745 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:54,316 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:44:54,733 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:56,362 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:57,726 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:58,357 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:58,745 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:44:59,316 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:44:59,734 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:01,362 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:02,726 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:03,357 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:03,746 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:04,317 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:45:04,734 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:06,362 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:07,726 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:08,358 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:08,746 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:09,317 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:45:09,735 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:10,353 DEBUG   SenderThread:33339 [sender.py:send():369] send: stats
2023-07-08 17:45:11,363 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:12,727 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:13,747 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:14,318 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:45:14,354 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:14,735 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:16,364 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:17,727 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:18,747 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:19,318 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: keepalive
2023-07-08 17:45:19,355 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:19,736 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
2023-07-08 17:45:21,364 DEBUG   HandlerThread:33339 [handler.py:handle_request():144] handle_request: status_report
